Date,Close,Open,Low,High,Volume
02/06/2014,308.84,312.59,307,312.6,"2,205,909"
03/06/2014,307.19,305.75,305.07,307.92,"2,379,273"
04/06/2014,306.78,306.85,303.84,309.5,"2,111,176"
05/06/2014,323.57,308.1,306.9,327.94,"7,803,760"
06/06/2014,329.67,325,324.93,330.88,"5,246,723"
09/06/2014,327.50,331.57,325.65,333,"3,212,755"
10/06/2014,332.41,327.65,327.5,335.5,"3,668,904"
11/06/2014,335.20,336,333.8772,340.7199,"4,439,178"
12/06/2014,325.91,335.55,324.66,335.55,"4,276,316"
13/06/2014,326.27,327.05,323.5262,329.298,"2,766,909"
16/06/2014,327.62,324.86,323.52,328.6945,"2,449,843"
17/06/2014,325.62,327.54,325.23,331.34,"2,924,058"
18/06/2014,334.38,328,325,335.75,"6,409,334"
19/06/2014,327.00,335.255,325.98,338.9,"5,327,002"
20/06/2014,324.20,327.76,320.42,328.22,"6,056,210"
23/06/2014,327.24,323.33,321.41,327.55,"2,609,628"
24/06/2014,324.16,327.54,322.738,329.73,"2,627,978"
25/06/2014,327.44,324.33,321.74,328.15,"2,328,006"
26/06/2014,325.69,328.49,322.13,328.65,"2,699,908"
27/06/2014,324.57,325.88,323.27,326.52,"2,419,626"
30/06/2014,324.78,324.98,322.24,326.98,"2,672,165"
01/07/2014,332.39,325.86,325.1,333.2,"3,178,548"
02/07/2014,332.85,333.2,331.66,336.76,"2,681,578"
03/07/2014,337.49,334.83,333.08,338.3,"1,944,300"
07/07/2014,333.55,337.5,332.52,337.55,"2,130,028"
08/07/2014,323.81,333.1,321.4,333.7397,"4,275,447"
09/07/2014,329.97,324.71,323.15,330.2,"3,167,133"
10/07/2014,327.92,324.34,322.65,329.98,"2,665,753"
11/07/2014,346.20,334.71,334.71,347,"8,309,079"
14/07/2014,355.32,347.03,345.356,355.77,"5,615,482"
15/07/2014,354.44,353.72,349.4,355.59,"4,176,758"
16/07/2014,355.90,355.62,353,359.32,"3,505,023"
17/07/2014,352.45,353.44,351.38,356.96,"3,640,290"
18/07/2014,358.66,354.4,352.08,359.68,"3,410,032"
21/07/2014,359.76,358.1,356.72,361.71,"2,282,741"
22/07/2014,360.84,355.25,355.25,362.93,"2,889,366"
23/07/2014,358.14,359.05,356.62,360.63,"2,688,761"
24/07/2014,358.61,359.98,358.52,364.85,"7,088,655"
25/07/2014,324.01,317.3,314.76,324.87,"17,855,141"
28/07/2014,320.41,324.25,316.5,324.82,"5,933,999"
29/07/2014,320.00,321.98,319.5,322.8999,"2,885,644"
30/07/2014,322.51,321.45,318.5,322.73,"3,973,213"
31/07/2014,312.99,320.01,311.86,320.6836,"5,193,770"
01/08/2014,307.06,313.69,304.588,315.83,"7,443,091"
04/08/2014,313.65,308.84,308.5,316.18,"4,208,660"
05/08/2014,312.32,313.3,310.06,314.55,"2,856,294"
06/08/2014,313.89,310.83,310.2,315.78,"2,297,476"
07/08/2014,311.45,315.21,309.655,315.8774,"2,936,913"
08/08/2014,316.80,311.94,310.66,317.32,"2,708,416"
11/08/2014,318.33,318.48,316.88,320.38,"2,472,819"
12/08/2014,319.32,318.89,316.95,321.31,"1,916,143"
13/08/2014,326.28,327.6,326.14,331.72,"4,945,094"
14/08/2014,333.21,327.8,326.71,334.09,"3,420,646"
15/08/2014,333.63,334,328.32,335,"3,897,928"
18/08/2014,334.53,335.48,333.77,337.8,"2,488,186"
19/08/2014,335.13,334.87,333.01,335.81,"1,714,120"
20/08/2014,335.78,334.68,334.022,337.16,"1,811,462"
21/08/2014,332.91,336.48,332.23,336.582,"1,975,792"
22/08/2014,331.59,332.99,330.8,334.08,"2,212,965"
25/08/2014,334.02,333.21,332.71,336.77,"1,960,978"
26/08/2014,341.83,337,334.55,344.36,"3,654,702"
27/08/2014,343.18,342.09,341.34,346.67,"2,961,767"
28/08/2014,340.02,340,338.8,341.79,"2,254,725"
29/08/2014,339.04,341.76,337.68,341.8199,"1,939,848"
02/09/2014,342.38,339.98,337.1587,342.5,"2,328,881"
03/09/2014,339.00,342.54,337.55,343.27,"1,998,540"
04/09/2014,345.95,343.69,343.58,349.38,"3,965,557"
05/09/2014,346.38,346.3,342.5,346.827,"2,111,220"
08/09/2014,342.34,344.54,339.04,345.81,"2,960,693"
09/09/2014,329.75,341.61,329.18,341.76,"4,646,832"
10/09/2014,331.33,334.3,328.82,334.98,"3,798,904"
11/09/2014,330.52,329.94,326.39,333.01,"2,721,893"
12/09/2014,331.19,329.56,328.79,332.89,"3,429,727"
15/09/2014,323.89,330.91,319,331.33,"4,006,918"
16/09/2014,327.76,321.07,320.1,329.48,"3,265,860"
17/09/2014,324.00,327.76,321.52,328,"4,138,950"
18/09/2014,325.00,325.44,323.7105,327.1,"2,577,706"
19/09/2014,331.32,327.6,325.57,332.7559,"6,886,382"
22/09/2014,324.50,328.49,321.06,329.49,"3,118,649"
23/09/2014,323.63,322.46,321.25,327.6,"2,353,590"
24/09/2014,328.21,324.17,319.56,329.44,"2,647,232"
25/09/2014,321.93,327.99,321.4,328.54,"2,934,944"
26/09/2014,323.21,320.6,317.64,323.5,"3,639,155"
29/09/2014,321.82,320.5,319,323.75,"1,929,589"
30/09/2014,322.44,321.36,318.51,323.43,"2,639,967"
01/10/2014,317.46,322.04,315.55,322.165,"3,096,735"
02/10/2014,318.41,316.92,311.31,318.53,"3,553,944"
03/10/2014,322.74,320.36,319.53,325.16,"3,037,891"
06/10/2014,322.20,323.5,319.6,324.13,"2,294,194"
07/10/2014,316.98,319.43,316.67,322,"2,365,698"
08/10/2014,322.70,316.58,314.14,324.11,"3,458,960"
09/10/2014,315.37,321.49,314.52,322.271,"3,589,464"
10/10/2014,311.39,314.02,311.38,317.77,"3,684,314"
13/10/2014,306.45,309.87,303.47,313.2,"4,369,850"
14/10/2014,308.31,308,305.75,312.24,"3,385,809"
15/10/2014,305.97,304.35,299.102,307.9,"5,348,254"
16/10/2014,302.86,293.83,293.83,306.82,"4,731,866"
17/10/2014,303.64,307.15,302.72,309.2,"4,409,218"
20/10/2014,306.21,302.95,302.02,306.53,"3,239,490"
21/10/2014,315.33,309.9,307.07,315.64,"3,563,351"
22/10/2014,312.97,315.43,312.64,318.98,"3,130,049"
23/10/2014,313.18,313.4,311.4,316.8,"9,038,193"
24/10/2014,287.06,284.4,284,293.81,"19,805,911"
27/10/2014,289.97,285.7,285.02,290.42,"5,950,594"
28/10/2014,295.59,289.76,289.76,298,"5,576,646"
29/10/2014,294.12,299.11,293.0701,299.61,"4,883,259"
30/10/2014,299.07,293.98,292.36,299.74,"4,055,155"
31/10/2014,305.46,305.15,301.5,305.72,"4,551,795"
03/11/2014,305.72,306.24,303.24,308.01,"3,244,150"
04/11/2014,302.81,303.99,300.17,304.25,"3,427,384"
05/11/2014,296.52,303.01,294.16,304,"4,674,492"
06/11/2014,296.64,296.69,292.29,297,"3,758,121"
07/11/2014,299.86,297.82,296.29,299.99,"2,647,352"
10/11/2014,305.11,300,300,305.799,"2,809,056"
11/11/2014,312.01,305.94,303.646,312.38,"3,807,333"
12/11/2014,311.51,310.75,308.79,312.58,"2,182,982"
13/11/2014,316.48,312,311.51,317.89,"3,686,428"
14/11/2014,327.82,317.12,316.401,332.88,"8,877,785"
17/11/2014,323.05,326.44,318.03,328,"4,784,933"
18/11/2014,324.93,323.99,323.25,329.56,"3,551,161"
19/11/2014,326.54,327.25,324.02,328.4,"3,281,614"
20/11/2014,330.54,324,323.33,332.67,"3,436,721"
21/11/2014,332.63,335.42,331.47,338.33,"4,466,587"
24/11/2014,335.64,334.78,333.6,337.39,"2,754,186"
25/11/2014,335.04,335.27,331.28,336.3325,"2,564,989"
26/11/2014,333.57,333.78,331.75,334.65,"1,985,949"
28/11/2014,338.64,336.03,336.03,341.26,"3,051,798"
01/12/2014,326.00,338.12,325.93,340.64,"4,944,861"
02/12/2014,326.31,327.5,323.25,327.93,"2,790,257"
03/12/2014,316.50,325.73,314.36,326.77,"5,689,904"
04/12/2014,316.93,315.53,313.47,318.59,"3,296,642"
05/12/2014,312.63,316.8,310.84,316.93,"3,265,214"
08/12/2014,306.64,311.57,304.821,316.56,"3,639,180"
09/12/2014,312.50,302.99,301.14,313.639,"4,049,506"
10/12/2014,305.84,312,304.68,313.19,"3,245,890"
11/12/2014,307.36,307.89,306.01,312.64,"3,272,919"
12/12/2014,307.32,303.99,303.01,310.6399,"3,162,322"
15/12/2014,306.07,308.87,302.15,310.86,"3,841,577"
16/12/2014,295.06,304.35,295.01,304.49,"6,501,252"
17/12/2014,298.88,296.37,293.03,299.67,"4,433,505"
18/12/2014,297.73,304.01,293.25,304.5,"7,738,067"
19/12/2014,299.90,296.91,295.52,301.54,"8,709,129"
22/12/2014,306.54,301.94,301.94,307.36,"4,003,827"
23/12/2014,306.29,306.98,303.252,307.49,"2,718,359"
24/12/2014,303.03,306.38,302.875,307,"1,518,107"
26/12/2014,309.09,305,303.81,310.7799,"2,893,801"
29/12/2014,312.04,307.85,306.58,314.27,"3,009,046"
30/12/2014,310.30,309.91,309.34,313.94,"2,093,023"
31/12/2014,310.35,311.55,310.01,312.98,"2,057,766"
02/01/2015,308.52,312.58,306.9601,314.75,"2,788,101"
05/01/2015,302.19,307.01,300.85,308.38,"2,774,231"
06/01/2015,295.29,302.24,292.38,303,"3,519,034"
07/01/2015,298.42,297.5,295.33,301.28,"2,640,349"
08/01/2015,300.46,300.32,296.11,303.14,"3,088,398"
09/01/2015,296.93,301.48,296.68,302.87,"2,592,360"
12/01/2015,291.41,297.56,289.281,298.51,"3,421,392"
13/01/2015,294.74,297.48,293.23,301.4976,"4,136,442"
14/01/2015,293.27,291.93,286.503,295.91,"5,538,666"
15/01/2015,286.95,294,286.815,295.9995,"4,419,196"
16/01/2015,290.74,286.28,285.25,290.79,"3,478,176"
20/01/2015,289.44,292.59,286.39,293.3599,"3,075,081"
21/01/2015,297.25,289.64,287.26,306,"10,065,076"
22/01/2015,310.32,300,300,312.25,"5,362,640"
23/01/2015,312.39,308.08,307.72,316.93,"4,496,419"
26/01/2015,309.66,311.82,307.5201,313,"3,169,665"
27/01/2015,306.75,306.3,302.625,310.243,"2,920,315"
28/01/2015,303.91,309.81,303.8,311.51,"3,063,774"
29/01/2015,311.78,304.73,299.33,312.8,"8,656,567"
30/01/2015,354.53,346.32,340.74,359.5,"23,856,060"
02/02/2015,364.47,350.05,350.01,365,"10,231,914"
03/02/2015,363.55,360.29,360.21,367.817,"6,212,565"
04/02/2015,364.75,358.38,358.23,367.5,"4,169,927"
05/02/2015,373.89,366,365.9,378.8,"7,247,605"
06/02/2015,374.28,374.87,371.01,375.9899,"3,892,382"
09/02/2015,370.56,371,367.2,374.41,"2,724,630"
10/02/2015,373.00,371.19,368.51,374.3,"2,287,232"
11/02/2015,375.14,371.23,371.1,377.1,"2,786,523"
12/02/2015,377.17,375.1,373.15,378.51,"2,791,050"
13/02/2015,381.83,378.41,377.01,383,"3,475,069"
17/02/2015,375.43,377.72,372.67,379.985,"3,673,208"
18/02/2015,373.37,373.78,372.85,376.74,"2,650,610"
19/02/2015,379.00,373.49,373.43,381.88,"2,953,752"
20/02/2015,383.66,378.62,375.84,383.7,"3,258,023"
23/02/2015,380.14,383.44,378,384.54,"2,176,989"
24/02/2015,378.59,378.65,376.16,380.48,"1,921,850"
25/02/2015,385.37,377.27,376.54,387.85,"3,174,495"
26/02/2015,384.80,384.07,383.28,389.37,"2,687,107"
27/02/2015,380.16,384,379.79,385.99,"2,532,309"
02/03/2015,385.66,380.85,379.481,385.9,"2,139,205"
03/03/2015,384.61,383.95,381.601,386.1,"1,946,498"
04/03/2015,382.72,385.71,382.19,387.9,"2,259,141"
05/03/2015,387.83,385.61,383.89,388.4182,"2,693,518"
06/03/2015,380.09,385.52,378.88,387,"2,627,042"
09/03/2015,378.56,378.4,375.28,379.33,"2,311,390"
10/03/2015,369.51,377.45,369.18,377.77,"3,120,972"
11/03/2015,366.37,370.61,366.26,373.35,"2,495,097"
12/03/2015,374.24,368.82,367.52,375.5,"2,810,001"
13/03/2015,370.58,371.52,366.68,373.99,"2,611,658"
16/03/2015,373.35,370.38,366.72,373.94,"2,354,059"
17/03/2015,371.92,371.11,369.64,374.5,"2,036,961"
18/03/2015,375.14,369.97,366.7,375.99,"2,654,135"
19/03/2015,373.24,373.87,372.19,377.11,"1,915,671"
20/03/2015,378.49,376.29,375.92,379.37,"3,763,553"
23/03/2015,375.11,378.07,374.94,381.77,"2,239,343"
24/03/2015,374.09,373.99,372.27,375.24,"2,228,214"
25/03/2015,370.96,375.17,370.285,380.5,"3,429,497"
26/03/2015,367.35,369.59,365.65,371.4,"2,929,962"
27/03/2015,370.56,367.11,366.5734,373.17,"2,609,774"
30/03/2015,374.59,371.87,371.55,376.12,"1,820,933"
31/03/2015,372.10,373.24,371.51,377.7,"2,506,122"
01/04/2015,370.26,372.1,368.34,373.16,"2,458,095"
02/04/2015,372.25,370.5,369,373.28,"1,875,279"
06/04/2015,377.04,370.1,369.36,380.2,"3,050,709"
07/04/2015,374.41,376.15,374.03,379.31,"1,954,902"
08/04/2015,381.20,374.66,374.65,381.58,"2,636,434"
09/04/2015,383.54,380.66,378.795,384.42,"2,392,328"
10/04/2015,382.65,384.31,381.3151,387.12,"2,573,519"
13/04/2015,382.36,383.53,380.14,385.28,"1,894,453"
14/04/2015,385.11,383.51,381.2101,387.81,"2,583,575"
15/04/2015,383.45,384.65,381.64,385.78,"1,933,229"
16/04/2015,386.04,383.69,383.55,387.45,"2,080,418"
17/04/2015,375.56,382.63,374.4,383.56,"3,839,664"
20/04/2015,389.51,378.55,377,391.94,"5,016,148"
21/04/2015,391.18,391.31,386.8,394.6,"4,643,524"
22/04/2015,389.80,391.91,388,394.28,"3,474,724"
23/04/2015,389.99,390.21,386.15,391.88,"7,979,985"
24/04/2015,445.10,439,439,452.65,"17,176,904"
27/04/2015,438.56,443.86,437.41,446.99,"5,430,949"
28/04/2015,429.31,438.51,428.04,439,"4,140,483"
29/04/2015,429.37,426.75,426.03,434.24,"3,621,688"
30/04/2015,421.78,427.11,419.24,431.75,"3,647,877"
01/05/2015,422.87,423.82,416,425.64,"3,565,824"
04/05/2015,423.04,424.8,422.42,429.77,"2,270,448"
05/05/2015,421.19,422.85,421.02,427.51,"2,856,386"
06/05/2015,419.10,421.43,414.55,422.7165,"2,552,474"
07/05/2015,426.88,424.15,422.85,428.5,"2,766,132"
08/05/2015,433.69,430.75,430.174,435.2,"2,908,838"
11/05/2015,432.85,432.51,431.37,439,"2,393,737"
12/05/2015,431.02,431.08,426.71,433.25,"1,947,822"
13/05/2015,426.87,429.98,425.8,433.528,"1,996,328"
14/05/2015,432.28,429.45,427.01,433,"1,888,477"
15/05/2015,426.00,428,424.3,430.3962,"4,240,306"
18/05/2015,425.24,426,421.46,427.27,"2,390,229"
19/05/2015,421.71,424.87,420.63,428.24,"2,465,240"
20/05/2015,423.86,420.6,418.36,427.1,"2,196,159"
21/05/2015,431.63,428,428,436.9,"4,121,401"
22/05/2015,427.63,431.55,427.61,432.44,"2,020,629"
26/05/2015,425.47,426.2,422,427,"2,244,185"
27/05/2015,431.42,427.45,425.01,431.85,"2,231,088"
28/05/2015,426.57,429.71,425.47,431.35,"1,912,436"
29/05/2015,429.23,427.23,427.23,432.5,"3,016,060"
01/06/2015,430.92,430.4,426.2,433.16,"2,253,264"
02/06/2015,430.99,430.07,426.25,433.23,"1,669,845"
03/06/2015,436.59,434.4,432.75,438.39,"2,727,914"
04/06/2015,430.78,434.4,429.26,436.755,"2,510,761"
05/06/2015,426.95,429.66,426.5,430.8,"1,907,855"
08/06/2015,423.50,425.62,421.425,426.8,"2,172,525"
09/06/2015,425.48,422.96,419.14,427.49,"2,288,663"
10/06/2015,430.77,426.46,425.66,432.2,"2,172,333"
11/06/2015,432.97,432.29,431.47,438.89,"2,922,459"
12/06/2015,429.92,431.25,428.26,432.36,"2,054,385"
15/06/2015,423.67,427.66,422.64,428.05,"2,050,987"
16/06/2015,427.26,424.15,422.67,427.97,"2,297,469"
17/06/2015,427.81,428.36,424.753,431.35,"2,185,869"
18/06/2015,439.39,430.3,429.405,439.73,"3,378,360"
19/06/2015,434.92,440.26,433.24,444.99,"4,495,087"
22/06/2015,436.29,437,434.18,439.24,"1,823,572"
23/06/2015,445.99,435.59,433.69,447.04,"3,245,049"
24/06/2015,440.84,444.97,440.23,446.47,"2,620,827"
25/06/2015,440.10,438.07,436.39,443.47,"2,237,458"
26/06/2015,438.10,441.76,435.06,443.49,"2,624,479"
29/06/2015,429.86,434.98,429,437,"2,753,193"
30/06/2015,434.09,434.2,430.46,435.57,"2,596,873"
01/07/2015,437.39,439.35,435.58,440,"1,987,076"
02/07/2015,437.71,437,433.48,438.2,"1,343,397"
06/07/2015,436.04,435.23,433.52,439.73,"1,903,161"
07/07/2015,436.72,435.68,425.57,437.73,"3,454,248"
08/07/2015,429.70,434.35,428.83,435.99,"2,383,130"
09/07/2015,434.39,434.9,434.15,438.72,"2,271,395"
10/07/2015,443.51,440.49,439,444.72,"2,400,981"
13/07/2015,455.57,448.29,447.54,457.87,"3,956,802"
14/07/2015,465.57,462.32,458.16,469.6,"4,736,215"
15/07/2015,461.19,463.04,460.2,464.7,"2,987,399"
16/07/2015,475.48,465.5,464.8,475.88,"4,095,581"
17/07/2015,483.01,477.7,477.25,485.42,"4,932,176"
20/07/2015,488.10,492.57,485.4,493.2,"4,752,491"
21/07/2015,488.00,487.9,482.55,488.88,"3,181,831"
22/07/2015,488.27,485.99,484.9,492.5,"3,114,898"
23/07/2015,482.18,491.66,475.7,491.66,"9,374,431"
24/07/2015,529.42,578.99,529.35,580.57,"21,909,381"
27/07/2015,531.41,527.75,526.6,544.95,"7,490,960"
28/07/2015,526.03,536,523.12,536.39,"5,273,092"
29/07/2015,529.00,530.92,525.02,532.9655,"3,752,634"
30/07/2015,536.76,527.65,524.29,539.2,"3,743,065"
31/07/2015,536.15,539.09,534.5201,542.84,"3,025,598"
03/08/2015,535.03,537.45,529.36,540.44,"3,014,236"
04/08/2015,531.90,529.69,529.163,536.95,"2,934,590"
05/08/2015,537.01,538.8,534.119,539.14,"2,889,350"
06/08/2015,529.46,539.3,527.52,542.74,"3,820,453"
07/08/2015,522.62,529.16,518.21,529.4599,"3,969,215"
10/08/2015,524.00,528.52,523,532.2764,"2,615,926"
11/08/2015,527.46,523.65,522,528.98,"2,676,600"
12/08/2015,525.91,523.75,513.06,527.5,"4,014,684"
13/08/2015,529.66,527.37,525.4846,534.66,"2,895,238"
14/08/2015,531.52,528.25,528.25,534.11,"1,994,799"
17/08/2015,535.22,531.29,527.12,538.74,"2,581,680"
18/08/2015,535.02,535.04,533,539.49,"2,071,342"
19/08/2015,532.92,533.74,529,537.25,"2,324,040"
20/08/2015,515.78,530.39,515.77,533.25,"4,407,990"
21/08/2015,494.47,507.36,494.47,512.33,"6,706,466"
24/08/2015,463.37,463.58,451,489.76,"10,097,601"
25/08/2015,466.37,487.49,466.25,489.44,"5,679,329"
26/08/2015,500.77,484.02,478.76,503.72,"6,358,639"
27/08/2015,518.37,513.71,507.261,522.69,"6,114,506"
28/08/2015,518.01,517.5,513.04,521.5,"2,746,708"
31/08/2015,512.89,516.44,509.07,519.41,"3,002,293"
01/09/2015,496.54,499.14,493.43,510,"3,864,514"
02/09/2015,510.55,505.09,497.72,510.86,"3,707,116"
03/09/2015,504.72,514.5,502.57,515.84,"3,149,694"
04/09/2015,499.00,497.65,495.64,502.85,"2,692,510"
08/09/2015,517.54,508.69,508.5144,518.35,"3,810,653"
09/09/2015,516.89,524,515.06,529.95,"4,370,657"
10/09/2015,522.24,515.15,514.78,526.13,"2,575,982"
11/09/2015,529.44,521.07,520.605,529.44,"3,227,862"
14/09/2015,521.38,529.44,518.58,532.45,"3,130,241"
15/09/2015,522.37,523.25,517.2,527.92,"2,865,933"
16/09/2015,527.39,521.98,518.52,528.3,"2,252,790"
17/09/2015,538.87,526.98,526.57,546.97,"4,169,484"
18/09/2015,540.26,534.62,531.35,546.237,"6,160,075"
21/09/2015,548.39,544.33,539.59,549.78,"3,283,313"
22/09/2015,538.40,539.71,532.66,543.55,"3,841,748"
23/09/2015,536.07,538.3,534,541.21,"2,237,571"
24/09/2015,533.75,530.55,522.87,534.56,"3,500,964"
25/09/2015,524.25,542.57,521.4,542.8,"4,030,998"
28/09/2015,504.06,520.02,494.3337,520.28,"5,434,532"
29/09/2015,496.07,506,490.5,511.48,"4,457,532"
30/09/2015,511.89,505.44,501.6724,512.8,"4,004,681"
01/10/2015,520.72,511,506,520.8,"3,768,483"
02/10/2015,532.54,512.99,508.1,532.6,"4,597,795"
05/10/2015,543.68,536.99,536,545.91,"3,391,359"
06/10/2015,537.48,545.5,533.33,551.5,"4,547,519"
07/10/2015,541.94,541.79,529,542,"3,812,087"
08/10/2015,533.16,536.71,519.89,539.386,"4,676,440"
09/10/2015,539.80,534.48,530.27,541.79,"3,537,364"
12/10/2015,550.19,539.96,539.8,550.82,"2,776,103"
13/10/2015,548.90,546.26,543.1,553.2,"2,938,044"
14/10/2015,544.83,551.34,539.68,552.25,"3,582,060"
15/10/2015,562.44,547.75,547,563,"4,937,034"
16/10/2015,570.76,565.27,560.31,570.94,"4,315,792"
19/10/2015,573.15,570.76,567.38,579,"4,375,420"
20/10/2015,560.88,572,555.28,573,"4,346,209"
21/10/2015,555.77,563.87,552.52,565.25,"3,361,655"
22/10/2015,563.91,562.7,556.67,569.146,"7,779,372"
23/10/2015,599.03,617.68,595.36,619.45,"10,692,667"
26/10/2015,608.61,602.3,596.29,609.85,"4,269,715"
27/10/2015,611.01,608.6,605.53,614.71,"3,787,136"
28/10/2015,617.10,612.3,609.5,617.23,"3,926,200"
29/10/2015,626.55,617.7,615.39,627.54,"3,896,026"
30/10/2015,625.90,626.01,625.28,630.72,"3,874,363"
02/11/2015,628.35,627.13,620.41,628.63,"2,816,479"
03/11/2015,625.31,629.53,622,629.89,"3,246,910"
04/11/2015,640.95,627.76,627.35,645.93,"4,840,501"
05/11/2015,655.65,647.1,643.0901,657,"4,723,825"
06/11/2015,659.37,655,652,662.26,"4,092,165"
09/11/2015,655.49,658.65,647.8477,661.955,"4,048,823"
10/11/2015,659.68,651.01,647.262,660,"3,489,483"
11/11/2015,673.25,663.25,663.25,675.96,"5,387,309"
12/11/2015,665.60,673,664.22,675.64,"4,284,678"
13/11/2015,642.35,663.57,640.45,667,"6,261,076"
16/11/2015,647.81,640.92,622.29,649.99,"7,435,934"
17/11/2015,643.30,650.65,641,653.25,"4,320,177"
18/11/2015,663.54,646.51,646.37,664.88,"4,469,769"
19/11/2015,661.27,664.99,659,672.86,"4,705,237"
20/11/2015,668.45,667.94,657.57,668.87,"3,896,135"
23/11/2015,678.99,671.5,668.45,682.77,"4,385,057"
24/11/2015,671.15,674.14,661.2125,675.8,"4,543,417"
25/11/2015,675.34,675,671.24,679.7,"2,697,889"
27/11/2015,673.26,680.8,672.1,680.99,"1,966,801"
30/11/2015,664.80,675.9,664.6,681.29,"5,693,172"
01/12/2015,679.06,673.75,667.86,681,"4,751,152"
02/12/2015,676.01,681,674.25,684.82,"4,273,526"
03/12/2015,666.25,679.44,661.48,682.79,"5,064,736"
04/12/2015,672.64,666,661.4,674.775,"4,534,796"
07/12/2015,669.83,674.74,660.5,675.46,"3,732,814"
08/12/2015,677.33,663.13,659.79,679.99,"3,651,908"
09/12/2015,664.79,678,655.68,679,"5,158,172"
10/12/2015,662.32,665.59,659.56,668.526,"3,455,472"
11/12/2015,640.15,651.23,639.62,657.88,"5,474,420"
14/12/2015,657.91,641.75,635.27,658.585,"4,361,273"
15/12/2015,658.64,665.03,657.35,671.5,"4,753,415"
16/12/2015,675.77,663.56,659.32,677.35,"3,964,470"
17/12/2015,670.65,680,670.65,682.5,"3,681,645"
18/12/2015,664.14,668.65,664.13,676.84,"6,841,304"
21/12/2015,664.51,668.5,658.93,669.9,"3,250,900"
22/12/2015,663.15,666.83,659.26,668.49,"2,667,795"
23/12/2015,663.70,666.5,656.63,666.597,"2,722,922"
24/12/2015,662.79,663.35,660.6,664.68,"1,092,970"
28/12/2015,675.20,665.56,665.5,675.5,"3,783,555"
29/12/2015,693.97,677.98,677.8893,696.44,"5,734,996"
30/12/2015,689.07,691.89,686.375,695.49,"3,519,003"
31/12/2015,675.89,686.08,675.89,687.75,"3,749,560"
04/01/2016,636.99,656.29,627.51,657.715,"9,314,519"
05/01/2016,633.79,646.86,627.65,646.91,"5,822,603"
06/01/2016,632.65,622,620.31,639.79,"5,329,197"
07/01/2016,607.94,621.8,605.21,630,"7,074,915"
08/01/2016,607.05,619.66,606,624.14,"5,512,915"
11/01/2016,617.74,612.48,598.57,619.85,"4,891,551"
12/01/2016,617.89,625.25,612.2415,625.99,"4,724,100"
13/01/2016,581.81,620.88,579.16,620.88,"7,655,239"
14/01/2016,593.00,580.25,569.88,602.25,"7,237,978"
15/01/2016,570.18,572.24,565.3,584.62,"7,784,523"
19/01/2016,574.48,577.09,566.45,584,"4,807,165"
20/01/2016,571.77,564.36,547.18,578.45,"7,966,406"
21/01/2016,575.02,573.58,568.22,588.81,"4,952,217"
22/01/2016,596.38,588.73,584.1079,600.1,"5,120,144"
25/01/2016,596.53,597.99,594.56,608.5,"4,396,079"
26/01/2016,601.25,603.45,590.38,604.5,"3,765,655"
27/01/2016,583.35,601.99,578.78,603.39,"5,152,853"
28/01/2016,635.35,608.37,597.55,638.06,"14,015,171"
29/01/2016,587.00,571.98,570,593,"14,677,550"
01/02/2016,574.81,578.15,570.31,581.8,"6,355,123"
02/02/2016,552.10,570,550.09,571.56,"6,312,045"
03/02/2016,531.07,553.5,521.9,556,"10,048,709"
04/02/2016,536.26,525,519.2201,538.99,"6,199,070"
05/02/2016,502.13,529.28,499.19,529.45,"9,708,929"
08/02/2016,488.10,486.47,475.21,493.5,"9,825,509"
09/02/2016,482.07,478.01,474,498.38,"7,077,915"
10/02/2016,490.48,491.76,486,504.66,"6,786,181"
11/02/2016,503.82,491.17,484,509.3,"7,397,393"
12/02/2016,507.08,510.7,501.4932,516.75,"5,384,787"
16/02/2016,521.10,519.48,511.66,524.45,"5,118,500"
17/02/2016,534.10,528.74,519.39,537.48,"4,824,002"
18/02/2016,525.00,541.19,523.73,541.2,"4,735,008"
19/02/2016,534.90,520.71,515.35,535.95,"4,974,717"
22/02/2016,559.50,542.2,541.08,560.65,"5,566,553"
23/02/2016,552.94,555.55,545.33,556.91,"4,050,790"
24/02/2016,554.04,545.75,533.1501,554.27,"6,231,668"
25/02/2016,555.15,555.52,545.2946,559.39,"4,525,463"
26/02/2016,555.23,560.12,553.17,562.5,"4,877,039"
29/02/2016,552.52,554,552.51,564.81,"4,145,396"
01/03/2016,579.04,556.29,556,579.25,"5,038,452"
02/03/2016,580.21,581.75,573.7,585,"4,582,170"
03/03/2016,577.49,577.96,573.11,579.866,"2,741,292"
04/03/2016,575.14,581.07,571.065,581.4,"3,416,545"
07/03/2016,562.80,573.54,555.55,573.63,"4,932,527"
08/03/2016,560.26,557.87,554.74,571.35,"4,729,952"
09/03/2016,559.47,559.56,550.125,560.35,"4,377,283"
10/03/2016,558.93,566.74,547.9,567,"3,919,892"
11/03/2016,569.61,566.95,562.73,570.06,"3,771,310"
14/03/2016,573.37,567,563.05,576.89,"3,454,152"
15/03/2016,577.02,571,567,581.52,"3,876,821"
16/03/2016,574.27,576.64,571.14,581.32,"3,537,669"
17/03/2016,559.44,569.51,555.01,571.4,"5,928,105"
18/03/2016,552.08,560.94,546.09,562.33,"7,296,885"
21/03/2016,553.98,548.91,538.58,555.24,"5,155,732"
22/03/2016,560.48,545.11,545.05,562.76,"4,000,564"
23/03/2016,569.63,561,558.1,572.48,"3,983,720"
